Filename,Component,Volume,Centerline Length
colon_0022-supine.mha,1,3333660.0,9828
colon_0716-prone.mha,1,1708641.0,2785
colon_0716-prone.mha,2,40930.0,81
colon_0783-supine.mha,1,2619671.0,2781
colon_0448-prone.mha,1,1520241.0,1753
colon_0040-supine.mha,1,1320607.0,3059
colon_0768-prone.mha,1,2349402.0,2545
colon_0768-prone.mha,2,60640.0,770
colon_0726-supine.mha,1,2162099.0,2983
colon_0140-prone.mha,1,1668187.0,1987
colon_0035-supine.mha,1,274370.0,444
colon_0035-supine.mha,2,20924.0,175
colon_0035-supine.mha,3,7797.0,89
colon_0035-supine.mha,4,424039.0,2832
colon_0035-supine.mha,5,1347.0,23
colon_0035-supine.mha,6,671959.0,8928
colon_0558-supine.mha,1,107594.0,405
colon_0558-supine.mha,2,1456726.0,2770
colon_0199-prone.mha,1,157580.0,1472
colon_0199-prone.mha,2,11568.0,518
colon_0199-prone.mha,3,6410.0,378
colon_0199-prone.mha,4,475971.0,554
colon_0199-prone.mha,5,67337.0,52
colon_0199-prone.mha,6,180294.0,296
colon_0199-prone.mha,7,21189.0,47
colon_0161-supine.mha,1,2742994.0,4329
colon_0476-supine.mha,1,106774.0,282
colon_0476-supine.mha,2,226278.0,447
colon_0476-supine.mha,3,1619365.0,1385
colon_0476-supine.mha,4,8150.0,21
colon_0476-supine.mha,5,6305.0,10
colon_0758-supine.mha,1,1926710.0,2545
colon_0442-prone.mha,1,1067187.0,2155
colon_0185-prone.mha,1,287749.0,373
colon_0185-prone.mha,2,151752.0,411
colon_0185-prone.mha,3,15326.0,39
colon_0185-prone.mha,4,8793.0,27
colon_0256-supine.mha,1,58903.0,1242
colon_0256-supine.mha,2,1127230.0,1306
colon_0256-supine.mha,3,36932.0,297
colon_0647-supine.mha,1,806451.0,4559
colon_0647-supine.mha,2,4136.0,135
colon_0273-prone.mha,1,1112948.0,2452
colon_0273-prone.mha,2,2505.0,35
colon_0415-supine.mha,1,1730563.0,2066
colon_0228-prone.mha,1,2434050.0,4562
colon_0228-prone.mha,2,322128.0,522
colon_0094-supine.mha,1,2317605.0,5335
colon_0123-prone.mha,1,272739.0,1031
colon_0123-prone.mha,2,640101.0,2530
colon_0123-prone.mha,3,2584.0,86
colon_0123-prone.mha,4,2756.0,46
colon_0091-prone.mha,1,1562582.0,5306
colon_0336-prone.mha,1,1656280.0,5158
colon_0414-prone.mha,1,330059.0,2053
colon_0414-prone.mha,2,22558.0,192
colon_0414-prone.mha,3,319724.0,2299
colon_0414-prone.mha,4,1302.0,33
colon_0414-prone.mha,5,6517.0,25
colon_0414-prone.mha,6,10171.0,43
colon_0414-prone.mha,7,79657.0,191
colon_0003-supine.mha,1,2182597.0,4901
colon_0399-supine.mha,1,1581325.0,2458
colon_0503-prone.mha,1,891069.0,3644
colon_0503-prone.mha,2,780727.0,757
colon_0364-supine.mha,1,246622.0,726
colon_0364-supine.mha,2,1139755.0,2844
colon_0078-prone.mha,1,1902172.0,3432
colon_0078-prone.mha,2,1649.0,72
colon_0046-supine.mha,1,948888.0,3340
colon_0252-supine.mha,1,1873055.0,6294
colon_0752-prone.mha,1,2871850.0,2928
colon_0543-supine.mha,1,1597176.0,2405
colon_0655-supine.mha,1,1512782.0,2331
colon_0246-prone.mha,1,166079.0,456
colon_0246-prone.mha,2,5967.0,68
colon_0246-prone.mha,3,1146932.0,2534
colon_0709-supine.mha,1,245942.0,511
colon_0709-supine.mha,2,2382.0,45
colon_0709-supine.mha,3,857381.0,1627
colon_0349-supine.mha,1,2097891.0,2615
colon_0639-prone.mha,1,251009.0,328
colon_0639-prone.mha,2,22241.0,169
colon_0639-prone.mha,3,249075.0,382
colon_0639-prone.mha,4,154002.0,244
colon_0334-prone.mha,1,1885117.0,2676
colon_0334-prone.mha,2,1538.0,42
colon_0640-prone.mha,1,1901297.0,5797
colon_0640-prone.mha,2,11134.0,41
colon_0231-supine.mha,1,364994.0,459
colon_0231-supine.mha,2,1031364.0,1718
colon_0813-supine.mha,1,70013.0,297
colon_0813-supine.mha,2,232372.0,256
colon_0813-supine.mha,3,334037.0,475
colon_0813-supine.mha,4,239133.0,361
colon_0813-supine.mha,5,6865.0,63
colon_0813-supine.mha,6,1518.0,4
colon_0813-supine.mha,7,548019.0,1150
colon_0124-prone.mha,1,1136994.0,2695
colon_0214-supine.mha,1,2965255.0,4985
colon_0261-prone.mha,1,1367030.0,5627
colon_0261-prone.mha,2,3965.0,78
colon_0485-supine.mha,1,1396474.0,2474
colon_0434-prone.mha,1,641897.0,1010
colon_0434-prone.mha,2,577077.0,1620
colon_0434-prone.mha,3,77831.0,148
colon_0434-prone.mha,4,162713.0,361
colon_0434-prone.mha,5,6644.0,40
colon_0343-supine.mha,1,1680831.0,4024
colon_0590-prone.mha,1,2204004.0,3107
colon_0405-prone.mha,1,1607306.0,3475
colon_0465-prone.mha,1,2259475.0,3003
colon_0506-prone.mha,1,1900971.0,9350
colon_0271-prone.mha,1,1402824.0,5690
colon_0314-supine.mha,1,40331.0,94
colon_0314-supine.mha,2,287779.0,568
colon_0314-supine.mha,3,2046759.0,5087
colon_0368-prone.mha,1,286111.0,566
colon_0368-prone.mha,2,317182.0,731
colon_0368-prone.mha,3,14440.0,1817
colon_0368-prone.mha,4,462776.0,2012
colon_0089-supine.mha,1,298552.0,1340
colon_0089-supine.mha,2,651900.0,1675
colon_0092-prone.mha,1,1799071.0,2497
colon_0097-prone.mha,1,294698.0,2131
colon_0097-prone.mha,2,84002.0,215
colon_0097-prone.mha,3,73327.0,302
colon_0097-prone.mha,4,101380.0,684
colon_0236-supine.mha,1,122002.0,230
colon_0236-supine.mha,2,2286782.0,2699
colon_0403-prone.mha,1,299756.0,359
colon_0403-prone.mha,2,30133.0,146
colon_0403-prone.mha,3,117780.0,371
colon_0403-prone.mha,4,8013.0,102
colon_0403-prone.mha,5,785910.0,3195
colon_0021-prone.mha,1,1658702.0,5196
colon_0310-supine.mha,1,1532566.0,6843
colon_0751-prone.mha,1,523422.0,1130
colon_0751-prone.mha,2,843581.0,3987
colon_0519-prone.mha,1,2179713.0,8300
colon_0576-prone.mha,1,193497.0,466
colon_0576-prone.mha,2,513704.0,737
colon_0576-prone.mha,3,1915.0,99
colon_0576-prone.mha,4,390694.0,1018
colon_0521-prone.mha,1,1676606.0,1843
colon_0730-supine.mha,1,1626932.0,2478
colon_0149-supine.mha,1,341339.0,2291
colon_0149-supine.mha,2,2241782.0,2128
colon_0528-supine.mha,1,3119693.0,7228
colon_0486-supine.mha,1,2150667.0,5716
colon_0486-supine.mha,2,1627.0,33
colon_0425-supine.mha,1,157792.0,505
colon_0425-supine.mha,2,12321.0,167
colon_0425-supine.mha,3,1689300.0,1411
colon_0566-supine.mha,1,1852057.0,4193
colon_0072-prone.mha,1,2429109.0,7101
colon_0193-supine.mha,1,2085016.0,2312
colon_0193-supine.mha,2,1341.0,10
colon_0723-supine.mha,1,1676036.0,2581
colon_0375-supine.mha,1,885367.0,2555
colon_0652-prone.mha,1,700566.0,1399
colon_0652-prone.mha,2,390703.0,1147
colon_0425-prone.mha,1,680679.0,1956
colon_0425-prone.mha,2,977818.0,1062
colon_0091-supine.mha,1,2190420.0,4249
colon_0183-prone.mha,1,1216865.0,1947
colon_0183-prone.mha,2,453628.0,2239
colon_0257-supine.mha,1,2016537.0,4513
colon_0330-prone.mha,1,1566953.0,2560
colon_0583-prone.mha,1,2338934.0,4142
colon_0583-prone.mha,2,382428.0,663
