filename,component_id,hausdorff_distance_95th,overlap_percentage,component_size,overall_hausdorff_distance_95th,average_symmetric_surface_distance,overall_average_symmetric_surface_distance,dice_score,overall_dice_score
colon_0206-prone.mha,1,112.20071411132812,99.05926497083702,523952,1.0,18.383907318115234,0.6370252966880798,0.7329943180084229,0.960114061832428
colon_0206-prone.mha,2,261.85491943359375,0.0,4241,1.0,131.69265747070312,0.6370252966880798,0.0,0.960114061832428
colon_0206-prone.mha,3,188.90919494628906,99.97493629642007,215451,1.0,72.46482849121094,0.6370252966880798,0.3889187276363373,0.960114061832428
colon_0206-prone.mha,4,193.53900146484375,99.99788641599561,94626,1.0,85.14763641357422,0.6370252966880798,0.1917705535888672,0.960114061832428
colon_0206-prone.mha,5,284.7419738769531,96.579476861167,3479,1.0,174.7688446044922,0.6370252966880798,0.007502520456910133,0.960114061832428
colon_0281-prone.mha,1,1.0,98.89934256817469,1026114,1.0,0.3384043276309967,0.3384043276309967,0.9724778532981873,0.9724778532981873
colon_0205-prone.mha,1,131.41043090820312,99.29817621104668,1385248,1.4142135381698608,21.104572296142578,0.6261774301528931,0.7420346736907959,0.9668224453926086
colon_0205-prone.mha,2,153.56431579589844,99.94748881350726,807447,1.4142135381698608,61.2337532043457,0.6261774301528931,0.5157284736633301,0.9668224453926086
colon_0204-supine.mha,1,242.21890258789062,99.3679290380836,37654,1.0,124.86357116699219,0.4552637040615082,0.12032706290483475,0.9688409566879272
colon_0204-supine.mha,2,185.17477416992188,99.58956521739131,172500,1.0,55.519100189208984,0.4552637040615082,0.45402517914772034,0.9688409566879272
colon_0204-supine.mha,3,120.54459381103516,99.34891401174707,138077,1.0,37.921104431152344,0.4552637040615082,0.37982189655303955,0.9688409566879272
colon_0204-supine.mha,4,142.9432830810547,98.95435124803238,97834,1.0,59.54378128051758,0.4552637040615082,0.28386783599853516,0.9688409566879272
colon_0204-supine.mha,5,145.7178497314453,99.28870836115439,107832,1.0,62.08872604370117,0.4552637040615082,0.3093993067741394,0.9688409566879272
colon_0204-supine.mha,6,196.85020446777344,99.90471653168176,2099,1.0,126.26233673095703,0.4552637040615082,0.0071527245454490185,0.9688409566879272
colon_0102-supine.mha,1,1.0,98.97473918339247,566490,1.0,0.2674706280231476,0.2674706280231476,0.9712664484977722,0.9712664484977722
colon_0150-supine.mha,1,240.82151794433594,97.47854256420533,59886,1.4142135381698608,152.13128662109375,0.4398999810218811,0.15820761024951935,0.9651067852973938
colon_0150-supine.mha,2,219.0182647705078,66.52864044168392,1449,1.4142135381698608,146.661865234375,0.4398999810218811,0.0028372551314532757,0.9651067852973938
colon_0150-supine.mha,3,140.8167266845703,98.224145649903,569585,1.4142135381698608,10.05988883972168,0.4398999810218811,0.8968265652656555,0.9651067852973938
colon_0150-supine.mha,4,217.158935546875,99.6532937097573,4038,1.4142135381698608,148.32357788085938,0.4398999810218811,0.011798528023064137,0.9651067852973938
colon_0150-supine.mha,5,256.6146240234375,90.65942713251495,25416,1.4142135381698608,138.51840209960938,0.4398999810218811,0.06550703197717667,0.9651067852973938
colon_0124-supine.mha,1,273.9041748046875,97.26538222498446,46661,1.0,164.0780487060547,0.3168744742870331,0.07302987575531006,0.9786167144775391
colon_0124-supine.mha,2,47.58150863647461,99.35763265768745,1058740,1.0,3.288175106048584,0.3168744742870331,0.9329856634140015,0.9786167144775391
colon_0124-supine.mha,3,177.5556182861328,98.71808125710741,58038,1.0,90.1432876586914,0.3168744742870331,0.09135664254426956,0.9786167144775391
